name,latitude,longitude,kategori,kecamatan,kelurahan
Badan Narkotika Nasional Kota Surabaya,-7.277316038,112.7363789,perkantoran,Tegalsari,Dr. Sutomo
Kantor Direktorat Pengamanan Objek Vital Polda Jatim,-7.282535729,112.7366334,perkantoran,Tegalsari,Dr. Sutomo
Paguyuban Masyarakat Surabaya,-7.236640573,112.7605902,perkantoran,Simokerto,Simokerto
Kantor Koramil,-7.2404329,112.7488707,perkantoran,Simokerto,Kapasan
Kantor Kelurahan Kapasan,-7.24012836,112.748092,perkantoran,Simokerto,Kapasan
Kantor Koperasi Usaha Mandiri,-7.240220836,112.7483506,perkantoran,Simokerto,Kapasan
Kantor Kelurahan Kedung Baruk,-7.321862817,112.7775626,perkantoran,Rungkut,Kedung Baruk
UPTD Lingkungan Pondok Sosial Dinas Sosial,-7.303070128,112.8004648,perkantoran,Sukolilo,Keputih
Kantor Kelurahan Kertajaya,-7.28331405,112.7588434,perkantoran,Gubeng,Kertajaya
Kantor Kelurahan Bulak Banteng,-7.212062648,112.7622123,perkantoran,Kenjeran,Bulak Banteng
Kantor Kelurahan Nginden Jangkungan,-7.3017434,112.7695038,perkantoran,Sukolilo,Ngiden Jangkungan
Kantor Kecamatan Semampir,-7.225232657,112.7444611,perkantoran,Semampir,Ujung
Kantor Kelurahan Sutorejo,-7.25956434,112.7915554,perkantoran,Mulyorejo,Dukuh Sutorejo
Kantor BPM,-7.237118774,112.7372394,perkantoran,Krembangan,Krembangan Selatan
Kantor Kelurahan Bongkaran,-7.240109,112.7401731,perkantoran,Pabean Cantian,Bongkaran
Dinas Pekerjaan Umum Pengairan,-7.299903196,112.7396135,perkantoran,Wonokromo,Ngagel
Kantor Kelurahan Kalijudan,-7.257356316,112.7775278,perkantoran,Mulyorejo,Kalijudan
Pusat Kajian dan Pengembangan Anak Berkebutuhan Khusus-Dinas Kesehatan,-7.2971634,112.7437797,perkantoran,Wonokromo,Ngagelrejo
Kantor Kecamatan Simokerto,-7.243750404,112.7579223,perkantoran,Simokerto,Tambakrejo
Kodam Brawijaya,-7.2327657,112.7359476,perkantoran,Krembangan,Krembangan Selatan
Kantor Kelurahan Krembangan Utara,-7.232677018,112.7347415,perkantoran,Pabean Cantian,Krembangan Utara
Kantor Kelurahan Medokan Semampir,-7.306936323,112.7820601,perkantoran,Sukolilo,Medokan Semampir
Kantor Kelurahan Jagir,-7.30615895,112.7412163,perkantoran,Wonokromo,Jagir
Perusahaan Daerah Rumah Potong Hewan,-7.228198252,112.7465024,perkantoran,Semampir,Sidotopo
Dinas Kebersihan,-7.2297512,112.7459683,perkantoran,Semampir,Sidotopo
Pusat Kegiatan Guru Kecamatan Semampir,-7.230446952,112.7526437,perkantoran,Semampir,Sidotopo
PMK Dr Soetomo,-7.277840476,112.736279,perkantoran,Tegalsari,Dr. Sutomo
Kantor Kelurahan Jambangan,-7.321635228,112.7128706,perkantoran,Jambangan,Jambangan
Dinas Peternakan Ayam San,-7.315289625,112.7177222,perkantoran,Jambangan,Jambangan
Kantor Kecamatan Jambangan,-7.321903876,112.7138846,perkantoran,Jambangan,Jambangan
Kantor Kwartir Cabang Surabaya,-7.315686322,112.7174679,perkantoran,Jambangan,Jambangan
Kantor Kelurahan Kebonsari,-7.328224023,112.7135523,perkantoran,Jambangan,Kebonsari
Kantor Kelurahan Wonorejo,-7.271799156,112.73259,perkantoran,Rungkut,Wonorejo
Dinas Ketahanan Pangan dan Pertanian Kota Surabaya,-7.333168029,112.7120962,perkantoran,Jambangan,Pagesangan
Dinas Perindustrian dan Perdagangan Jawa Timur,-7.3333771,112.7115418,perkantoran,Jambangan,Pagesangan
Kantor BPN,-7.237918188,112.7339475,perkantoran,Krembangan,Krembangan Selatan
Kantor Kelurahan Morokrembangan,-7.235624944,112.722851,perkantoran,Krembangan,Morokrembangan
Kantor Kelurahan Balongsari,-7.25703328,112.6786915,perkantoran,Tandes,Balongsari
Kantor Pelayanan Pajak Pratama Sukomanunggal,-7.290623718,112.6969507,perkantoran,Sukomanunggal,Putat Gede
Kantor Koordinasi Wilayah Perkebunan,-7.23606175,112.735709,perkantoran,Krembangan,Krembangan Selatan
Kantor Kelurahan Krembangan Selatan,-7.234440854,112.7342749,perkantoran,Krembangan,Krembangan Selatan
Kementrian Perindustrian dan Perdagangan,-7.236319481,112.7351879,perkantoran,Krembangan,Krembangan Selatan
Kantor Kejaksaan Negeri Tanjung Perak,-7.24341782,112.7337432,perkantoran,Krembangan,Krembangan Selatan
Kantor Kelurahan Tanjungsari,-7.26013315,112.6913689,perkantoran,Sukomanunggal,Tanjungsari
Balai Diklat Keagamaan Surabaya,-7.317871112,112.7209387,perkantoran,Jambangan,Karah
Kantor Kelurahan Karah,-7.310126179,112.7134612,perkantoran,Jambangan,Karah
Perum Jasa Tirta I Divisi Jasa Air dan Sumber Air II,-7.30873287,112.7183526,perkantoran,Jambangan,Karah
Kantor Kelurahan Kemayoran,-7.239853601,112.7285547,perkantoran,Krembangan,Kemayoran
PUSKUD Jatim,-7.243289095,112.7330397,perkantoran,Krembangan,Krembangan Selatan
Kantor Kelurahan Sono Kwijenan,-7.276119839,112.7051926,perkantoran,Sukomanunggal,Sono Kwijenan
Kantor Kecamatan Krembangan,-7.232909296,112.7226026,perkantoran,Krembangan,Morokrembangan
Kantor Kelurahan Putat Gede,-7.285474571,112.6982966,perkantoran,Sukomanunggal,Putat Gede
Gudang Bantuan Sosial Korban Bencana,-7.338354092,112.743032,perkantoran,Tenggilis Mejoyo,Kutisari
"Dinas Pendidikan, UPT PPPK",-7.263238108,112.673129,perkantoran,Sambikerep,Lontar
Kantor Kelurahan Perak Barat,-7.230253746,112.7266532,perkantoran,Krembangan,Perak Barat
BMKG Perak Surabaya,-7.223923085,112.7239875,perkantoran,Krembangan,Perak Barat
Balai Besar Wilayah Sungai Brantas Kegiatan Pendayagunaan Air Tanah,-7.329282711,112.721904,perkantoran,Gayungan,Gayungan
Kantor Kelurahan Perak Utara,-7.221761846,112.7330797,perkantoran,Pabean Cantian,Perak Utara
Kantor Kelurahan Wonokromo,-7.303287246,112.7280924,perkantoran,Wonokromo,Wonokromo
Dinas Perhubungan UPTD Terminal Joyoboyo,-7.299083165,112.7371359,perkantoran,Wonokromo,Sawunggaling
Kantor Kelurahan Sawunggaling,-7.29348205,112.7279345,perkantoran,Wonokromo,Sawunggaling
Kantor Kecamatan Wonokromo,-7.29157717,112.7320364,perkantoran,Wonokromo,Darmo
Kelurahan Darmo,-7.29153785,112.7312163,perkantoran,Wonokromo,Darmo
Koramil 0832 / 04 Kecamatan Wonokromo,-7.29734228,112.7403182,perkantoran,Wonokromo,Darmo
Kantor Kelurahan Perak Timur,-7.22384965,112.7335545,perkantoran,Pabean Cantian,Perak Timur
Kantor Kelurahan Wonokusumo,-7.214194325,112.7532333,perkantoran,Semampir,Wonokusumo
Kantor Kelurahan Sidotopo Wetan,-7.232867883,112.7583981,perkantoran,Kenjeran,Sidotopo Wetan
Kantor Kecamatan Pabean Cantian,-7.216768282,112.7293379,perkantoran,Pabean Cantian,Perak Utara
Kantor Kelurahan Nyamplungan,-7.2270902,112.7405681,perkantoran,Pabean Cantian,Nyamplungan
Kantor Dinas Pekerjaan Umum Bina Marga dan Pematusan Bidang Pematusan,-7.299565502,112.7404336,perkantoran,Wonokromo,Ngagel
Kantor Kelurahan Lakarsantri,-7.303554337,112.6330775,perkantoran,Lakarsantri,Lakarsantri
Kantor Kelurahan Bringin,-7.260264475,112.646883,perkantoran,Sambikerep,Bringin
Kantor Kelurahan Jeruk,-7.305528978,112.6442713,perkantoran,Lakarsantri,Jeruk
Kantor Kelurahan Tambak Wedi,-7.209097673,112.7745158,perkantoran,Kenjeran,Tambak Wedi
Kantor Kelurahan Keputran,-7.28289025,112.7435732,perkantoran,Tegalsari,Keputran
Dinas Pendapatan dan Pengelolaan Keuangan,-7.31424215,112.6954937,perkantoran,Wiyung,Wiyung
Kantor Kelurahan Balas Klumprik,-7.331154478,112.690828,perkantoran,Wiyung,Balas Klumprik
Kantor Kelurahan Pegirian,-7.22616877,112.7520763,perkantoran,Semampir,Pegirian
Kantor Otoritas Pelabuhan Utama Tanjung Perak Surabaya Kementerian Perhubungan,-7.208460144,112.7347537,perkantoran,Pabean Cantian,Perak Utara
Kementerian Perhubungan Direktorat Jenderal Perhubungan Laut Distrik Navigasi Kelas I Surabaya,-7.2043271,112.7333094,perkantoran,Pabean Cantian,Perak Utara
Kantor Kelurahan Made,-7.277035997,112.6374981,perkantoran,Sambikerep,Made
KPPBC Tipe Madya Pabean,-7.203805908,112.7340958,perkantoran,Pabean Cantian,Perak Utara
Kantor Kelurahan Lidah Kulon,-7.307228458,112.6618697,perkantoran,Lakarsantri,Lidah Kulon
Kantor Rukun Warga 4 Lidah Kulon,-7.309913515,112.6513256,perkantoran,Lakarsantri,Lidah Kulon
Kantor Kelurahan Sidodadi,-7.237650075,112.7475352,perkantoran,Simokerto,Sidodadi
KATR/BPN Kantor Kota Surabaya 1,-7.275489323,112.6469063,perkantoran,Sambikerep,Sambikerep
Kantor Kecamatan Sambikerep,-7.2658873,112.6552969,perkantoran,Sambikerep,Sambikerep
Kantor Kelurahan Sambikerep,-7.274260019,112.6538411,perkantoran,Sambikerep,Sambikerep
Kantor Kelurahan Simolawang,-7.23494027,112.7483382,perkantoran,Simokerto,Simolawang
Lembaga Penjamin Mutu Pendidikan Provinsi Jawa Timur,-7.3163037,112.7244127,perkantoran,Gayungan,Ketintang
Pusat Veteriner Farma,-7.316527009,112.7329055,perkantoran,Gayungan,Ketintang
Kantor Kelurahan Jepara,-7.240354616,112.7209448,perkantoran,Bubutan,Jepara
Pengadilan Negeri Surabaya,-7.258369747,112.7268403,perkantoran,Sawahan,Sawahan
Kejaksaan Tinggi Jawa Timur,-7.31402485,112.7332617,perkantoran,Gayungan,Ketintang
Kantor Kelurahan Ujung,-7.224552095,112.7444952,perkantoran,Semampir,Ujung
UPT Dinas Pendapatan Provinsi Jawa Timur,-7.341408944,112.7300519,perkantoran,Gayungan,Dukuh Menanggal
Kantor Kecamatan Asemrowo,-7.252032429,112.715258,perkantoran,Asemrowo,Asemrowo
Kantor Kelurahan Asemrowo,-7.251937445,112.7150445,perkantoran,Asemrowo,Asemrowo
Kantor Kelurahan Lontar,-7.284791342,112.6628045,perkantoran,Sambikerep,Lontar
Kantor Kelurahan Gundih,-7.247244299,112.7257268,perkantoran,Bubutan,Gundih
Dinas Pendapatan dan Pengelolaan Keuangan,-7.25145095,112.7301214,perkantoran,Bubutan,Bubutan
Kantor Kelurahan Alun Alun Contong,-7.250328981,112.7361517,perkantoran,Bubutan,Alon-Alon Contong
Kantor Kecamatan Sawahan,-7.284065721,112.7161648,perkantoran,Sawahan,Pakis
BMKG Stasiun Meteorologi Maritim Perak II Surabaya,-7.205315872,112.7353556,perkantoran,Pabean Cantian,Perak Utara
Kantor Imigrasi Klas-I Tanjung Perak Tempat Pemeriksaan Imigrasi,-7.2054941,112.7354646,perkantoran,Pabean Cantian,Perak Utara
Kantor Dinas Kebersihan Cabang Sawahan,-7.282556014,112.7182179,perkantoran,Sawahan,Pakis
Koramil 0832/01 Sawahan,-7.2827288,112.7199753,perkantoran,Sawahan,Pakis
Kantor Sekretariat Daerah Provinsi Jawa Timur,-7.245883353,112.7403916,perkantoran,Bubutan,Alon-Alon Contong
DPMPTSP Provinsi Jawa Timur,-7.24567575,112.7413622,perkantoran,Bubutan,Alon-Alon Contong
Kantor Pengelola Keuangan Dan Aset Daerah,-7.245633419,112.741047,perkantoran,Bubutan,Alon-Alon Contong
Kementrian Keuangan Republik Indonesia,-7.242300837,112.7329953,perkantoran,Krembangan,Krembangan Selatan
Kadin Instisut Jawa Timur,-7.295683819,112.6970767,perkantoran,Dukuh Pakis,Pradahkali Kendal
Unit Pelaksana Teknis LLAJ Surabaya,-7.314416413,112.6907631,perkantoran,Wiyung,Wiyung
Kantor Kelurahan Jajar Tunggal,-7.314337058,112.6999575,perkantoran,Wiyung,Jajar Tunggal
Dinas Peternakan,-7.332971719,112.7297119,perkantoran,Gayungan,Gayungan
Dinas Komunikasi Dan Informatika,-7.336352661,112.7286797,perkantoran,Gayungan,Gayungan
Dinas Perhubungan Provinsi Jawa Timur,-7.34012085,112.7285433,perkantoran,Gayungan,Menanggal
Pengadilan Hubungan Industrial,-7.344422679,112.7267067,perkantoran,Gayungan,Dukuh Menanggal
Pemberdayaan Dan Kesejahteraan Keluarga PKK,-7.33035335,112.7269637,perkantoran,Gayungan,Gayungan
Dinas Perhubungan dan LLAJ,-7.34042348,112.7286687,perkantoran,Gayungan,Menanggal
Kantor Kelurahan Tembok Dukuh,-7.25309511,112.7193064,perkantoran,Bubutan,Tembok Dukuh
Kantor Kecamatan Bubutan,-7.251644492,112.7341172,perkantoran,Bubutan,Bubutan
Kantor Kelurahan Bubutan,-7.25332527,112.7335226,perkantoran,Bubutan,Bubutan
Kawasan Dinas Pertamanan,-7.233432031,112.7225652,perkantoran,Krembangan,Morokrembangan
Kantor Kelurahan Gayungan,-7.334869931,112.7288091,perkantoran,Gayungan,Gayungan
Kementerian PUPR Balai Pendidikan Dan Pelatihan Wilayah VI,-7.329659613,112.7246861,perkantoran,Gayungan,Gayungan
Dinas Sosial UPT Rehabilitasi Sosial ANKN Prov. Jatim,-7.262735191,112.6764777,perkantoran,Tandes,Balongsari
Kantor Kelurahan Dupak,-7.243210575,112.720044,perkantoran,Krembangan,Dupak
Kantor Kelurahan Sumur Welut,-7.325406862,112.6717555,perkantoran,Lakarsantri,Sumur Welut
Kantor Kecamatan Wiyung,-7.314306561,112.6951476,perkantoran,Wiyung,Wiyung
Balai Besar Wilayah Sungai Brantas,-7.312969595,112.6891338,perkantoran,Wiyung,Wiyung
Kantor Kelurahan Wiyung,-7.314076775,112.6972313,perkantoran,Wiyung,Wiyung
Kantor Kelurahan Putat Jaya,-7.280287676,112.717442,perkantoran,Sawahan,Putat Jaya
Kantor Kelurahan Pradah Kali Kendal,-7.283329252,112.6881168,perkantoran,Dukuh Pakis,Pradahkali Kendal
Dinas PU Pengairan,-7.32882543,112.7287946,perkantoran,Gayungan,Gayungan
Dinas Perikanan Dan Kelautan,-7.328442066,112.7295244,perkantoran,Gayungan,Gayungan
Badan Pusat Statistik Kota Surabaya,-7.32831605,112.7284731,perkantoran,Gayungan,Gayungan
"Dinas Perumahan Rakyat, Kawasan Permukiman dan Cipta Karya Provinsi Jawa Timur",-7.329162804,112.728691,perkantoran,Gayungan,Gayungan
Dinas Pekerjaan Umum Bina Warga,-7.328987391,112.7276105,perkantoran,Gayungan,Gayungan
Kantor Dinas Sosial (UPT Rehabilitasi Anak Nakal & Korban NAPZA),-7.283836788,112.7209472,perkantoran,Sawahan,Pakis
Kantor Kelurahan Bangkingan,-7.325337201,112.6535022,perkantoran,Lakarsantri,Bangkingan
Kantor Kelurahan Kupang Krajan,-7.267294056,112.7166537,perkantoran,Sawahan,Kupang Krajan
Kementrian PU dan Perumahan Rakyat,-7.292034678,112.6970079,perkantoran,Dukuh Pakis,Pradahkali Kendal
PDAM,-7.28418559,112.679166,perkantoran,Dukuh Pakis,Pradahkali Kendal
Kantor Kelurahan Tambak Sari Oso,-7.225081167,112.6656762,perkantoran,Asemrowo,Tambak Sarioso
Kantor Kelurahan Lidah Wetan,-7.307240804,112.6658666,perkantoran,Lakarsantri,Lidah Wetan
Kantor Kelurahan Pakis,-7.286876455,112.7151327,perkantoran,Sawahan,Pakis
Legiun Veteran RI Provinsi Jawa Timur,-7.290951713,112.7221313,perkantoran,Sawahan,Pakis
BPJS Kesehatan Divisi Regional Jawa Timur,-7.315429871,112.7547037,perkantoran,Tenggilis Mejoyo,Panjang Jiwo
Kejaksaan Negeri Surabaya,-7.269605217,112.6953661,perkantoran,Sukomanunggal,Sukomanunggal
Kantor Dinas Tenaga Kerja,-7.324308523,112.7427056,perkantoran,Wonocolo,Jemur Wonosari
Kantor Kelurahan Petemon,-7.26739696,112.7191746,perkantoran,Sawahan,Kupang Krajan
Kantor Kelurahan Simomulyo,-7.264764,112.7117945,perkantoran,Sukomanunggal,Simomulyo
Kantor Kelurahan Sukomanunggal,-7.26609335,112.6991043,perkantoran,Sukomanunggal,Sukomanunggal
Badan Kesatuan Bangsa & Politik Provinsi Jawa Timur,-7.28994994,112.7031137,perkantoran,Sukomanunggal,Putat Gede
Kantor Balai Besar Teknik Kesehatan Lingkungan dan Pengendalian Penyakit (BBTKLPP),-7.241559641,112.7304836,perkantoran,Krembangan,Kemayoran
Kantor Kelurahan Tambak Osowilangun,-7.21852345,112.6596086,perkantoran,Benowo,Tambakoso Wilangon
Kantor Kelurahan Dukuh Pakis,-7.295959613,112.7110203,perkantoran,Dukuh Pakis,Dukuh Pakis
Kantor Kelurahan Sawahan,-7.265446664,112.7279774,perkantoran,Sawahan,Sawahan
UPT Pengawasan Dan Pengujian Mutu Benih,-7.330304138,112.6895592,perkantoran,Wiyung,Balas Klumprik
PDAB Jatim,-7.328698,112.7456638,perkantoran,Tenggilis Mejoyo,Kendangsari
Badan Pusat Statistik Provinsi Jawa Timur,-7.32893945,112.7457802,perkantoran,Tenggilis Mejoyo,Kendangsari
Kantor Penghubung di Surabaya Pemprov Sulawesi Selatan,-7.261099703,112.7232979,perkantoran,Sawahan,Petemon
UPT PPHMHP Surabaya,-7.334314517,112.7127589,perkantoran,Jambangan,Pagesangan
UPT Proteksi Tanaman Pangan dan Holtikultura,-7.333427054,112.7128097,perkantoran,Jambangan,Pagesangan
Kantor Kelurahan Pagesangan,-7.3341233,112.7086383,perkantoran,Jambangan,Pagesangan
Kantor Kelurahan Banyu Urip,-7.273307259,112.7214377,perkantoran,Sawahan,Banyu Urip
Kantor Kelurahan Kandangan,-7.251989187,112.653002,perkantoran,Benowo,Kandangan
Kantor Kecamatan Tenggilis Mejoyo,-7.313954935,112.7573023,perkantoran,Tenggilis Mejoyo,Panjang Jiwo
Kantor Kelurahan Panjang Jiwo,-7.310672577,112.7633608,perkantoran,Tenggilis Mejoyo,Panjang Jiwo
Kantor Kelurahan Gunungsari,-7.299480891,112.719614,perkantoran,Dukuh Pakis,Gunungsari
Kantor Imigrasi Kelas I Tanjung Perak,-7.261683584,112.6846493,perkantoran,Tandes,Tandes
Kantor Kelurahan Babatan,-7.309532846,112.674825,perkantoran,Wiyung,Babatan
Kantor Kelurahan Banjar Sugihan,-7.253998944,112.6575507,perkantoran,Tandes,Banjar Sugihan
UPT Metrologi Legal Dinas Perdagangan dan Perindustrian,-7.322004,112.7620565,perkantoran,Rungkut,Kali Rungkut
Kantor Kelurahan Tenggilis Mejoyo,-7.319016753,112.7616506,perkantoran,Tenggilis Mejoyo,Tenggilis Mejoyo
Kantor Kelurahan Karangpoh,-7.262610788,112.6814001,perkantoran,Tandes,Karangpoh
Kantor Dinas Pendapatan & Pengelolaan Keuangan Pemkot Surabaya,-7.26243042,112.6816296,perkantoran,Tandes,Karangpoh
Badan Arsip dan Perpustakaan,-7.279831068,112.7114389,perkantoran,Dukuh Pakis,Dukuh Kupang
Dinas Pendapatan dan Pengelolaan Keuangannya,-7.280197497,112.7112916,perkantoran,Dukuh Pakis,Dukuh Kupang
Kantor Kelurahan Dukuh Kupang,-7.279679252,112.7151404,perkantoran,Dukuh Pakis,Dukuh Kupang
Kantor Kecamatan Dukuh Pakis,-7.282088902,112.7081324,perkantoran,Dukuh Pakis,Dukuh Kupang
Kantor MWC Nahdlatul Ulama Kecamatan Pakal,-7.230838981,112.6152547,perkantoran,Pakal,Benowo
Kantor Kelurahan Manukan Kulon,-7.260096669,112.6691525,perkantoran,Tandes,Manukan Kulon
Dinas Perindustrian Dan Perdagangan Unit Pelaksa Teknik Pengujian Sertifikasi Mutu Barang Lembaga Tembakau,-7.33044103,112.7213984,perkantoran,Gayungan,Gayungan
Kantor Kelurahan Kendangsari,-7.325906555,112.7439587,perkantoran,Tenggilis Mejoyo,Kendangsari
Gedung Pertemuan Dinas PU Pengairan,-7.313563353,112.7474893,perkantoran,Wonocolo,Bendul Merisi
Dinas Koperasi Dan UMKM,-7.334175022,112.7252767,perkantoran,Gayungan,Gayungan
Kantor Kelurahan Simomulyo Baru,-7.269949277,112.7064023,perkantoran,Sukomanunggal,Simomulyo Baru
Kantor Kecamatan Tandes,-7.25904545,112.6780436,perkantoran,Tandes,Balongsari
Perum Perhutani Divisi GTD & MKP,-7.256663209,112.6801372,perkantoran,Tandes,Balongsari
Kantor Kelurahan Rungkut Menanggal,-7.337431236,112.7686348,perkantoran,Gunung Anyar,Rungkut Menanggal
Kantor Kecamatan Sukomanunggal,-7.260936086,112.7122881,perkantoran,Sukomanunggal,Simomulyo
Kantor Kelurahan Manukan Wetan,-7.258493401,112.6723043,perkantoran,Tandes,Manukan Wetan
Kantor Kecamatan Pakal,-7.239953286,112.6254019,perkantoran,Pakal,Babat Jerawat
Balai Monitor Spektrum Frekuensi Radio Kelas II Surabaya Stasiun Monitor Benowo Surabaya,-7.24634641,112.6286438,perkantoran,Pakal,Babat Jerawat
Kantor Kelurahan Babat Jerawat,-7.242032017,112.6304088,perkantoran,Pakal,Babat Jerawat
Kantor Kelurahan Rungkut Tengah,-7.333094483,112.7712267,perkantoran,Gunung Anyar,Rungkut Tengah
Kantor Kelurahan Penjaringan Sari,-7.3147969,112.7839282,perkantoran,Rungkut,Penjaringan Sari
Kantor Kelurahan Kedurus,-7.317274654,112.7095075,perkantoran,Karang Pilang,Kedurus
Kantor Kelurahan Kebraon,-7.333324404,112.6990857,perkantoran,Karang Pilang,Kebraon
Kantor Kecamatan Karangpilang,-7.33339871,112.6993843,perkantoran,Karang Pilang,Kebraon
Kantor Kelurahan Kutisari,-7.334552,112.7478588,perkantoran,Tenggilis Mejoyo,Kutisari
PGRI Provinsi Jawa Timur,-7.307167321,112.7343104,perkantoran,Wonokromo,Wonokromo
Kantor Kelurahan Pakal,-7.242345407,112.6154968,perkantoran,Pakal,Pakal
Kantor Kelurahan Greges,-7.229223888,112.6835425,perkantoran,Asemrowo,Tambak Sarioso
Dinas Sosial Surabaya (UPTD Liponsos Babat Jerawat),-7.243974716,112.6281612,perkantoran,Pakal,Babat Jerawat
UPTD Bina Pengelolaan Sekolah Surabaya IV,-7.261205509,112.6874883,perkantoran,Tandes,Tandes
Disnakertrans dan kependudukan Asrama Transito,-7.316003661,112.7399706,perkantoran,Wonocolo,Margorejo
Kantor Kelurahan Margorejo,-7.316389678,112.7379449,perkantoran,Wonocolo,Margorejo
Kantor Kelurahan Benowo,-7.235463415,112.6082827,perkantoran,Pakal,Benowo
Kantor Dinas Pendapatan dan Pengelolaan Keuangan,-7.327421147,112.779892,perkantoran,Rungkut,Rungkut Kidul
Dinas Pertanian UPT Pengawasan dan sertifikasi hasil pertanian,-7.306732555,112.7376326,perkantoran,Wonokromo,Jagir
Dinas Tenaga Kerja Transmigrasi Dan Kependudukan,-7.306747708,112.7370398,perkantoran,Wonokromo,Jagir
Kantor Kelurahan Ketintang,-7.309124401,112.7255817,perkantoran,Gayungan,Ketintang
Kantor Kelurahan Gunung Anyar Tambak,-7.338756949,112.8016399,perkantoran,Gunung Anyar,Gunung Anyar Tambak
Kantor Kelurahan Wonorejo,-7.311412243,112.797239,perkantoran,Rungkut,Wonorejo
Badan Penelitian Dan Pengembangan,-7.329859265,112.7271936,perkantoran,Gayungan,Gayungan
Kantor Kelurahan Genting Kalianak,-7.229349468,112.7027302,perkantoran,Asemrowo,Genting Kalianak
Badan Karantina Pertama Kementerian Pertanian,-7.252594918,112.656894,perkantoran,Tandes,Banjar Sugihan
Kantor Kelurahan Romokalisari,-7.198023819,112.6467855,perkantoran,Benowo,Romokalisari
Pengadilan Tinggi Tata Usaha Negara Surabaya,-7.31679668,112.7192567,perkantoran,Jambangan,Karah
Kantor Kecamatan Gayungan,-7.338019443,112.7167604,perkantoran,Gayungan,Gayungan
UPT Pengembangan Benih dan Produk Tanaman Perkebunan,-7.332723925,112.7121373,perkantoran,Jambangan,Pagesangan
Kantor Kelurahan Sememi,-7.249681582,112.6353606,perkantoran,Benowo,Sememi
Kantor Kecamatan Benowo,-7.248784955,112.6354142,perkantoran,Benowo,Sememi
Dinas Sosial Provinsi Jawa Timur,-7.330280721,112.7277239,perkantoran,Gayungan,Gayungan
Dinas Perkebunan Provinsi Jawa Timur,-7.329089334,112.7293016,perkantoran,Gayungan,Gayungan
Dinas Ketahanan Pangan,-7.329157489,112.7296466,perkantoran,Gayungan,Gayungan
Badan Pelaksana Penanggulangan Lumpur Sidoarjo,-7.33082068,112.7251655,perkantoran,Gayungan,Gayungan
Balai Diklat Industri Surabaya,-7.330569563,112.7217881,perkantoran,Gayungan,Gayungan
UPT Pengawasan dan Sertifikasi Benih Tanaman Pangan dan Holtikultura,-7.329216881,112.7299601,perkantoran,Gayungan,Gayungan
Dinas Kesehatan Provinsi Jawa Timur,-7.32521584,112.7298383,perkantoran,Gayungan,Ketintang
Balai Pendidikan dan Pelatihan Provinsi Jawa Timur,-7.267763024,112.6773804,perkantoran,Tandes,Karangpoh
Balai Pengamanan Fasilitas Kesehatan Surabaya,-7.269230981,112.7603684,perkantoran,Gubeng,Airlangga
Palang Merah Indonesia Daerah Jawa Timur,-7.269707086,112.7603563,perkantoran,Gubeng,Airlangga
Kantor Kelurahan Tandes,-7.262077222,112.6843857,perkantoran,Tandes,Tandes
Kantor Kelurahan Gunung Anyar,-7.340730403,112.7834382,perkantoran,Gunung Anyar,Gunung Anyar
Kantor Kecamatan Gunung Anyar,-7.341011922,112.783518,perkantoran,Gunung Anyar,Gunung Anyar
Kantor Keluraham Bendul Merisi,-7.30952704,112.7456218,perkantoran,Wonocolo,Bendul Merisi
Kantor Dinas Kehutanan UPTD Surabaya Barat,-7.262735189,112.6726933,perkantoran,Sambikerep,Lontar
Kantor Kelurahan Menanggal,-7.341097352,112.722584,perkantoran,Gayungan,Menanggal
